,Hotel Names,Rating,Stars,Location,Center Distance,Price,Description
185,Aparthotel Rambla108,"8,6",3,Ciutat Vella,0.5,3.272,"El Apartments Ramblas108 ofrece apartamentos modernos en Las Ramblas de Barcelona, en pleno centro de la ciudad. Cada apartamento está equipado con aire acondicionado y WiFi gratuita. La mayoría tiene balcón privado con vistas a Las Ramblas.

Los apartamentos del Apartments Ramblas108 son elegantes y disponen de zona de estar con TV LCD y zona de cocina bien equipada con microondas, tostadora y cafetera. Algunos tienen lavadora. Se proporcionan toallas y ropa de cama.

El Apartments Ramblas108 está situado en el Barrio Gótico, justo enfrente del animado mercado La Boquería y de la estación de metro Liceu. Los autobuses que llevan al aeropuerto de Barcelona paran en la plaza de Cataluña, situada a 3 minutos a pie."
186,AinB Sagrada Familia Apartments,"8,3",3,Eixample,1.3,2.477,"Los apartamentos del AinB Sagrada Familia son elegantes y disponen de aire acondicionado, conexión Wi-Fi gratuita y cocina totalmente equipada. Se encuentran a solo 15 minutos a pie del Templo Expiatorio de la Sagrada Familia y a 250 metros de la estación de metro de Arc de Triomf.

Estos apartamentos son luminosos, gozan de vistas a la ciudad y presentan una decoración minimalista elegante. También cuentan con un salón comedor amplio con TV de pantalla plana vía satélite y una zona de cocina con fogones, horno y cafetera.

El barrio del Born y el parque de la Ciudadela están situados a menos de 10 minutos a pie del AinB Sagrada Familia. Las Ramblas y la playa de la Barceloneta se hallan a menos de 20 minutos a pie.

Los apartamentos están a solo 200 metros de la estación de autobuses Barcelona Nord, que alberga líneas de autobús nacionales e internacionales, así como autobuses al aeropuerto de Girona."
187,Bonanova Suite,"8,5",3,Sarrià,3.5,4.435,"Estos apartamentos se encuentran en el barrio residencial de Sarrià-Sant Gervasi, a solo 10 minutos de la Plaza Cataluña.

El aparthotel cuenta con estudios amplios y atractivos que permiten disfrutar de una estancia más cómoda y agradable. Además, ofrece excelentes conexiones de transporte público con el centro de Barcelona.

El Bonanova Suite ofrece recepción 24 horas, mostrador de información turística y servicio de traslado de pago.

La estación de tren de El Putxet se halla a 4 minutos a pie, mientras que el Parque Güell de Gaudí queda a 30 minutos a pie."
188,Hostal Alogar,"8,8",2,Sarrià,2.3,887,"El Hostal Alogar se encuentra en el elegante barrio de Sant Gervasi, cerca de la avenida Diagonal. Nuestras habitaciones cuentan con aire acondicionado y conexión inalámbrica a internet gratuita. Ofrece habitaciones cómodas con buena relación calidad precio y servicio de alquiler de coches.

El Alogar dispone de cocina compartida con fogones, microondas y TV. Cada habitación tiene un armario diferente. Hay conexión Wi-Fi gratuita en las zonas comunes y en las habitaciones.

El personal de recepción proporciona información turística sobre Barcelona.

La estación de metro de Muntaner está a 5 minutos a pie y ofrece conexiones con la plaza Catalunya en 10 minutos. A 5 minutos a pie hay varias paradas de autobús."
189,Cozy Apartment Les Corts,"9,6",4,Les Corts,2.9,3.331,"Cozy Apartment Les Corts se encuentra en el barrio de Les Corts, en Barcelona, cerca de Estación de tren de Sants. Dispone de terraza, wifi gratis y lavadora. Este apartamento tiene acceso a un balcón.

Este apartamento con aire acondicionado consta de 2 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 2 baños con ducha y artículos de aseo gratuitos. Hay toallas y ropa de cama en el apartamento.

Camp Nou está a 2,2 km del alojamiento, y Fuente Mágica de Montjuïc está a 2,4 km. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 12 km del alojamiento."
190,Flor Parks,"8,4",3,Ciutat Vella,0.8,2.704,"El Flor Parks, que ofrece terraza en la azotea y wifi gratuita, se encuentra en Las Ramblas de Barcelona, junto a la estación de metro Liceu. Se halla a 200 metros del mercado de La Boquería y ofrece habitaciones insonorizadas.

Las habitaciones del Flor Parks tienen aire acondicionado, balcón, TV vía satélite y minibar. Los baños privados tienen secador de pelo y algunos incluyen bañera de hidromasaje.

El restaurante del Hotel Flor ofrece un menú cerrado y platos a la carta. También hay un bar cafetería y una cafetería.

El hotel goza de una ubicación céntrica, ideal para explorar el Barrio Gótico y la catedral de Barcelona, que se encuentra a solo 10 minutos a pie. El puerto y el centro comercial Maremagnum están a menos de 1 km del Flor Parks."
191,Grand Hyatt Barcelona,"8,6",5,Les Corts,3.9,6.834,"A five star iconic hotel located on the renowned Avenida Diagonal, in the heart of Barcelona's most exclusive residential, financial and shopping district: the Alta Barcelona.

Experience the ultimate luxury, and live where the best of Barcelona lives, where Grand Hyatt chooses to be: a captivating destination within another destination. Combining design with sophistication, it is the most exclusive gastronomical and vibrant destination, for an unparalleled experience.

With 465 rooms including 49 suites and a penthouse, 5 gastronomy spaces, a Wellness & Spa area and an outdoor area with terrace and pool, Grand Hyatt Barcelona is the perfect choice for a lavish and unforgettable getaway.

Designer rooms at Grand Hyatt Barcelona offer home automation technology, a 49-inch Smart TV, a safe, air conditioning and free WiFi. Their private bathroom includes Natura Bissé amenities, bathrobes and slippers. Guests have free access to a bright, modern 24-hour gym with a variety of equipment.

Oasis Spa by Natura Bissé houses more than 1000 m² space for well-being, including water circuits, saunas and steam baths. You can relax with one of the range of treatments available onsite and coordinated by expert therapists. Kindly be informed that the minimum age for entering the Spa is 18.

Grand Hyatt Barcelona is 5-minute walking from Football Club Barcelona’s Camp Nou Stadium, 400 metres from Maria Cristina Metro Station and the central Plaza España Square is 3 metro stops away. L’Illa Diagonal Shopping Centre is 15 minutes on foot."
192,Hotel Regina Barcelona,"8,9",4,Eixample,0.2,3.202,"El Hotel Regina Barcelona ocupa un edificio histórico del siglo XIX situado en Barcelona, a solo 50 metros de la plaza de Catalunya y de las Ramblas. Además, el establecimiento ofrece WiFi gratuita de alta velocidad y habitaciones modernas.

Este hotel centenario se fundó en 1917 y presenta un diseño arquitectónico precioso con una entrada impresionante en estilo art nouveau.

Las habitaciones del Hotel Regina Barcelona son amplias y disponen de aire acondicionado, calefacción central y TV vía satélite. También incluyen té y café gratuitos, caja fuerte, escritorio, minibar y baño privado con secador de pelo y artículos de aseo ecológicos. Algunas habitaciones cuentan con balcón.

Por las mañanas se sirve un desayuno buffet variado con productos caseros de la zona. También alberga un bar y ofrece servicio de habitaciones de 07:00 a 00:00.

Además, hay recepción las 24 horas y mostrador de información turística. El Regina se encuentra a 10 minutos a pie de la Casa Batlló y de La Pedrera de Gaudí, ubicadas en el paseo de Gràcia. Asimismo, el establecimiento se halla a menos de 5 minutos a pie de la estación de metro y de tren de Catalunya y de la parada del autobús del aeropuerto."
193,AG Apartments,"8,6",4,Sants,1.5,3.291,"El Apartamentos AG ocupa un edificio restaurado de 1893 y se encuentra en el barrio Poble Sec de Barcelona. Hay WiFi gratuita. El establecimiento está a 1,2 km de la plaza Plaça d'Espanya

En la zona de recepción del Apartamentos AG hay una galería fotográfica. Todos los apartamentos están decorados con fotografías del artista Enrique Rottenberg y presentan un estilo que combina toques rústicos e industriales. El establecimiento conserva las paredes de ladrillo originales, arcos y vigas a la vista, puertas de madera y suelo de cerámica.

Todos los apartamentos incluyen aire acondicionado y calefacción. Hay una sala de estar con TV inteligente de 42 pulgadas, cocina de planta abierta totalmente equipada y un baño moderno. Algunos apartamentos tienen un balcón. Se facilitan toallas y ropa de cama. El edificio dispone de ascensor.

La estación de metro Poble Sec, la más cercana, se encuentra a 400 metros del establecimiento y permite el acceso a la plaza Plaça de Catalunya en 4 paradas. Los autobuses al aeropuerto de Barcelona El Prat, situado a 20 minutos en coche del establecimiento, salen de la plaza Plaça d'Espanya.

Las imágenes que se muestran en la parte superior de esta página son una selección de los diferentes apartamentos situados en el barrio Poble Sec. Para ver las fotografías de cada apartamento, seleccione una fecha y pinche sobre el apartamento correspondiente."
194,La Casa de Antonio Boutique Rooms,"8,2",2,Eixample,0.7,2.386,"La Casa de Antonio Boutique Rooms está en Barcelona y ofrece WiFi gratuita. Se encuentra a 7 minutos a pie de la plaza Cataluña y a 94 metros de la estación de metro de Universitat.

El establecimiento, situado en el centro de Barcelona, presenta una decoración de estilo modernista. Sus habitaciones cuentan con aire acondicionado, suelo de baldosa, TV de pantalla plana con canales vía satélite y baño privado con bañera o ducha, secador de pelo y artículos de aseo gratuitos.

El establecimiento también tiene mostrador de información turística y puede organizar un servicio de enlace con el aeropuerto por un suplemento.

Hay varios restaurantes, bares y un supermercado a 5 minutos a pie de La Casa de Antonio Boutique Rooms. Además, el establecimiento está a 2 paradas de metro de la plaza España y de la famosa fuente de Montjuic, y a 2,7 km de la Sagrada Familia de Gaudí."
195,Apartment next to Ramblas,"7,5",3,Ciutat Vella,0.7,2.049,"Apartment next to Ramblas se encuentra en una zona céntrica de Barcelona, a poca distancia de Mercado de la Boquería y Plaza Cataluña. Ofrece equipamiento como wifi gratis, aire acondicionado, nevera y cafetera. Este apartamento está a 2,3 km de Platja de Sant Sebastià y a 2,3 km de Platja de Sant Miquel.

Este apartamento da a un balcón y cuenta con 1 dormitorio y cocina totalmente equipada.

Cerca del alojamiento hay puntos de interés como Portal del Ángel, Teatro Tívoli y Paseo de Gracia. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 13 km del alojamiento."
196,Casa Cosi - El Farro 3,"8,4",3,Sarrià,2.7,2.724,"Casa Cosi - El Farro 3 se encuentra en el barrio de Sarrià-Sant Gervasi, en Barcelona, cerca de Paseo de Gracia. Dispone de wifi gratis y lavadora. Este apartamento está a 1,7 km de La Pedrera y a 2,4 km de Casa Batlló.

Este apartamento tiene aire acondicionado y cuenta con 2 dormitorios, TV de pantalla plana y cocina. Hay toallas y ropa de cama en el apartamento.

Parque Güell está a 1,8 km del alojamiento, y Estación de metro Passeig de Gràcia está a 2,9 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 14 km."
197,Sweett - Harmony Central,"7,4",4,Ciutat Vella,0.5,2.811,"Sweett - Harmony Central se encuentra en el centro de Barcelona, a 2 km de Platja del Somorrostro y a 2,1 km de Platja de Sant Miquel, y ofrece alojamiento con wifi gratis y zona de estar.

El alojamiento tiene aire acondicionado, zona de cocina totalmente equipada y con zona de comedor, TV de pantalla plana y baño privado con bañera, artículos de aseo gratuitos y secador de pelo. También se ofrece nevera, horno y microondas, además de cafetera y hervidor.

Cerca del alojamiento hay puntos de interés como Palacio de la Música Catalana, Catedral de Barcelona y Paseo de Gracia. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 13 km."
198,Ikonik Ramblas,"8,2",4,Ciutat Vella,1.1,3.065,"Este hotel ultramoderno está situado en pleno centro de Barcelona, en las Ramblas, ​​a solo 300 metros del paseo marítimo. Ofrece habitaciones con aire acondicionado, conexión Wi-Fi gratuita y TV vía satélite de pantalla plana.

Asimismo, las habitaciones del Ikonik Ramblas presentan una decoración elegante, suelo de parquet, minibar y baño privado con secador de pelo.

El personal de la recepción está disponible las 24 horas y puede proporcionar información sobre los lugares de interés de Barcelona. También pueden ayudar a reservar visitas guiadas y entradas para espectáculos en directo y otros eventos.

Muchos lugares de interés turístico se sitúan a poca distancia a pie. El teatro del Liceo se encuentra a 400 metros y la Plaza Real, a 3 minutos a pie. La catedral de Barcelona está a menos de 800 metros.

El hotel se halla a 7 minutos a pie del popular mercado barcelonés de La Boquería. Los autobuses del aeropuerto salen de la plaza de Cataluña, que está situada a 15 minutos a pie."
